ID,CTD_C_hydrophobicity_g1,CTD_C_hydrophobicity_g2,CTD_C_hydrophobicity_g3,CTD_C_vdw_volume_g1,CTD_C_vdw_volume_g2,CTD_C_vdw_volume_g3,CTD_C_polarity_g1,CTD_C_polarity_g2,CTD_C_polarity_g3,CTD_C_polarizability_g1,CTD_C_polarizability_g2,CTD_C_polarizability_g3,CTD_C_charge_g1,CTD_C_charge_g2,CTD_C_charge_g3,CTD_C_secondary_structure_g1,CTD_C_secondary_structure_g2,CTD_C_secondary_structure_g3,CTD_C_solvent_accessibility_g1,CTD_C_solvent_accessibility_g2,CTD_C_solvent_accessibility_g3,CTD_T_hydrophobicity_12,CTD_T_hydrophobicity_13,CTD_T_hydrophobicity_23,CTD_T_vdw_volume_12,CTD_T_vdw_volume_13,CTD_T_vdw_volume_23,CTD_T_polarity_12,CTD_T_polarity_13,CTD_T_polarity_23,CTD_T_polarizability_12,CTD_T_polarizability_13,CTD_T_polarizability_23,CTD_T_charge_12,CTD_T_charge_13,CTD_T_charge_23,CTD_T_secondary_structure_12,CTD_T_secondary_structure_13,CTD_T_secondary_structure_23,CTD_T_solvent_accessibility_12,CTD_T_solvent_accessibility_13,CTD_T_solvent_accessibility_23,CTD_D_hydrophobicity_g1_0,CTD_D_hydrophobicity_g1_25,CTD_D_hydrophobicity_g1_50,CTD_D_hydrophobicity_g1_75,CTD_D_hydrophobicity_g1_100,CTD_D_hydrophobicity_g2_0,CTD_D_hydrophobicity_g2_25,CTD_D_hydrophobicity_g2_50,CTD_D_hydrophobicity_g2_75,CTD_D_hydrophobicity_g2_100,CTD_D_hydrophobicity_g3_0,CTD_D_hydrophobicity_g3_25,CTD_D_hydrophobicity_g3_50,CTD_D_hydrophobicity_g3_75,CTD_D_hydrophobicity_g3_100,CTD_D_vdw_volume_g1_0,CTD_D_vdw_volume_g1_25,CTD_D_vdw_volume_g1_50,CTD_D_vdw_volume_g1_75,CTD_D_vdw_volume_g1_100,CTD_D_vdw_volume_g2_0,CTD_D_vdw_volume_g2_25,CTD_D_vdw_volume_g2_50,CTD_D_vdw_volume_g2_75,CTD_D_vdw_volume_g2_100,CTD_D_vdw_volume_g3_0,CTD_D_vdw_volume_g3_25,CTD_D_vdw_volume_g3_50,CTD_D_vdw_volume_g3_75,CTD_D_vdw_volume_g3_100,CTD_D_polarity_g1_0,CTD_D_polarity_g1_25,CTD_D_polarity_g1_50,CTD_D_polarity_g1_75,CTD_D_polarity_g1_100,CTD_D_polarity_g2_0,CTD_D_polarity_g2_25,CTD_D_polarity_g2_50,CTD_D_polarity_g2_75,CTD_D_polarity_g2_100,CTD_D_polarity_g3_0,CTD_D_polarity_g3_25,CTD_D_polarity_g3_50,CTD_D_polarity_g3_75,CTD_D_polarity_g3_100,CTD_D_polarizability_g1_0,CTD_D_polarizability_g1_25,CTD_D_polarizability_g1_50,CTD_D_polarizability_g1_75,CTD_D_polarizability_g1_100,CTD_D_polarizability_g2_0,CTD_D_polarizability_g2_25,CTD_D_polarizability_g2_50,CTD_D_polarizability_g2_75,CTD_D_polarizability_g2_100,CTD_D_polarizability_g3_0,CTD_D_polarizability_g3_25,CTD_D_polarizability_g3_50,CTD_D_polarizability_g3_75,CTD_D_polarizability_g3_100,CTD_D_charge_g1_0,CTD_D_charge_g1_25,CTD_D_charge_g1_50,CTD_D_charge_g1_75,CTD_D_charge_g1_100,CTD_D_charge_g2_0,CTD_D_charge_g2_25,CTD_D_charge_g2_50,CTD_D_charge_g2_75,CTD_D_charge_g2_100,CTD_D_charge_g3_0,CTD_D_charge_g3_25,CTD_D_charge_g3_50,CTD_D_charge_g3_75,CTD_D_charge_g3_100,CTD_D_secondary_structure_g1_0,CTD_D_secondary_structure_g1_25,CTD_D_secondary_structure_g1_50,CTD_D_secondary_structure_g1_75,CTD_D_secondary_structure_g1_100,CTD_D_secondary_structure_g2_0,CTD_D_secondary_structure_g2_25,CTD_D_secondary_structure_g2_50,CTD_D_secondary_structure_g2_75,CTD_D_secondary_structure_g2_100,CTD_D_secondary_structure_g3_0,CTD_D_secondary_structure_g3_25,CTD_D_secondary_structure_g3_50,CTD_D_secondary_structure_g3_75,CTD_D_secondary_structure_g3_100,CTD_D_solvent_accessibility_g1_0,CTD_D_solvent_accessibility_g1_25,CTD_D_solvent_accessibility_g1_50,CTD_D_solvent_accessibility_g1_75,CTD_D_solvent_accessibility_g1_100,CTD_D_solvent_accessibility_g2_0,CTD_D_solvent_accessibility_g2_25,CTD_D_solvent_accessibility_g2_50,CTD_D_solvent_accessibility_g2_75,CTD_D_solvent_accessibility_g2_100,CTD_D_solvent_accessibility_g3_0,CTD_D_solvent_accessibility_g3_25,CTD_D_solvent_accessibility_g3_50,CTD_D_solvent_accessibility_g3_75,CTD_D_solvent_accessibility_g3_100
Positive_1662,0.000000,0.222222,0.777778,0.222222,0.444444,0.333333,0.777778,0.222222,0.000000,0.000000,0.666667,0.333333,0.000000,1.000000,0.000000,0.111111,0.666667,0.222222,0.777778,0.000000,0.222222,0.000000,0.000000,0.250000,0.125000,0.125000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.375000,0.000000,0.000000,0.000000,0.125000,0.000000,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.666667,66.666667,66.666667,77.777778,77.777778,11.111111,22.222222,44.444444,88.888889,100.000000,66.666667,66.666667,66.666667,77.777778,77.777778,11.111111,11.111111,22.222222,33.333333,55.555556,44.444444,44.444444,88.888889,100.000000,100.000000,11.111111,22.222222,44.444444,88.888889,100.000000,66.666667,66.666667,66.666667,77.777778,77.777778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.111111,22.222222,33.333333,66.666667,77.777778,44.444444,44.444444,88.888889,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.111111,33.333333,55.555556,77.777778,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.111111,11.111111,11.111111,11.111111,11.111111,22.222222,33.333333,44.444444,88.888889,100.000000,66.666667,66.666667,66.666667,77.777778,77.777778,11.111111,22.222222,44.444444,88.888889,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.666667,66.666667,66.666667,77.777778,77.777778
Positive_1405,0.285714,0.214286,0.500000,0.214286,0.214286,0.571429,0.500000,0.214286,0.285714,0.071429,0.357143,0.571429,0.285714,0.714286,0.000000,0.357143,0.428571,0.214286,0.571429,0.285714,0.142857,0.153846,0.230769,0.307692,0.153846,0.307692,0.230769,0.307692,0.230769,0.153846,0.076923,0.076923,0.461538,0.384615,0.000000,0.000000,0.384615,0.153846,0.307692,0.307692,0.230769,0.076923,7.142857,7.142857,28.571429,42.857143,50.000000,21.428571,21.428571,57.142857,71.428571,71.428571,14.285714,35.714286,78.571429,92.857143,100.000000,21.428571,21.428571,57.142857,71.428571,71.428571,64.285714,64.285714,85.714286,100.000000,100.000000,7.142857,14.285714,35.714286,50.000000,92.857143,14.285714,35.714286,78.571429,92.857143,100.000000,21.428571,21.428571,57.142857,71.428571,71.428571,7.142857,7.142857,28.571429,42.857143,50.000000,57.142857,57.142857,57.142857,57.142857,57.142857,21.428571,64.285714,71.428571,85.714286,100.000000,7.142857,14.285714,35.714286,50.000000,92.857143,7.142857,7.142857,28.571429,42.857143,50.000000,14.285714,35.714286,64.285714,85.714286,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.142857,28.571429,42.857143,50.000000,85.714286,14.285714,35.714286,64.285714,92.857143,100.000000,21.428571,21.428571,57.142857,71.428571,71.428571,14.285714,35.714286,64.285714,85.714286,100.000000,7.142857,7.142857,28.571429,42.857143,50.000000,21.428571,21.428571,21.428571,71.428571,71.428571
Positive_1527,0.428571,0.285714,0.285714,0.214286,0.214286,0.571429,0.285714,0.214286,0.500000,0.214286,0.214286,0.571429,0.428571,0.571429,0.000000,0.928571,0.071429,0.000000,0.500000,0.428571,0.071429,0.307692,0.307692,0.307692,0.230769,0.230769,0.230769,0.230769,0.384615,0.230769,0.230769,0.230769,0.230769,0.615385,0.000000,0.000000,0.153846,0.000000,0.000000,0.538462,0.076923,0.076923,7.142857,21.428571,28.571429,78.571429,100.000000,35.714286,35.714286,57.142857,71.428571,85.714286,14.285714,14.285714,42.857143,64.285714,92.857143,35.714286,35.714286,57.142857,71.428571,71.428571,42.857143,42.857143,64.285714,92.857143,92.857143,7.142857,14.285714,28.571429,78.571429,100.000000,14.285714,14.285714,42.857143,64.285714,92.857143,35.714286,35.714286,57.142857,71.428571,71.428571,7.142857,21.428571,50.000000,85.714286,100.000000,35.714286,35.714286,57.142857,71.428571,71.428571,42.857143,42.857143,64.285714,92.857143,92.857143,7.142857,14.285714,28.571429,78.571429,100.000000,7.142857,21.428571,28.571429,78.571429,100.000000,14.285714,35.714286,57.142857,71.428571,92.857143,0.000000,0.000000,0.000000,0.000000,0.000000,7.142857,35.714286,57.142857,78.571429,100.000000,14.285714,14.285714,14.285714,14.285714,14.285714,0.000000,0.000000,0.000000,0.000000,0.000000,14.285714,35.714286,57.142857,71.428571,92.857143,7.142857,21.428571,28.571429,78.571429,100.000000,85.714286,85.714286,85.714286,85.714286,85.714286
Positive_1177,0.300000,0.200000,0.500000,0.100000,0.400000,0.500000,0.600000,0.100000,0.300000,0.000000,0.500000,0.500000,0.100000,0.900000,0.000000,0.300000,0.500000,0.200000,0.500000,0.300000,0.200000,0.111111,0.333333,0.222222,0.000000,0.222222,0.555556,0.222222,0.444444,0.000000,0.000000,0.000000,0.777778,0.222222,0.000000,0.000000,0.333333,0.111111,0.333333,0.333333,0.222222,0.111111,20.000000,20.000000,80.000000,90.000000,90.000000,50.000000,50.000000,50.000000,100.000000,100.000000,10.000000,30.000000,40.000000,60.000000,70.000000,50.000000,50.000000,50.000000,50.000000,50.000000,10.000000,10.000000,30.000000,80.000000,90.000000,20.000000,40.000000,60.000000,70.000000,100.000000,10.000000,30.000000,40.000000,70.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,20.000000,20.000000,80.000000,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,30.000000,50.000000,80.000000,90.000000,20.000000,40.000000,60.000000,70.000000,100.000000,20.000000,20.000000,20.000000,20.000000,20.000000,10.000000,40.000000,60.000000,80.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,20.000000,30.000000,90.000000,90.000000,10.000000,40.000000,60.000000,70.000000,100.000000,50.000000,50.000000,50.000000,80.000000,80.000000,10.000000,30.000000,40.000000,60.000000,70.000000,20.000000,20.000000,80.000000,90.000000,90.000000,50.000000,50.000000,50.000000,100.000000,100.000000
Positive_1179,0.256410,0.538462,0.205128,0.512821,0.076923,0.410256,0.230769,0.512821,0.256410,0.025641,0.564103,0.410256,0.256410,0.743590,0.000000,0.307692,0.179487,0.512821,0.230769,0.256410,0.512821,0.289474,0.105263,0.263158,0.078947,0.473684,0.078947,0.263158,0.105263,0.289474,0.026316,0.026316,0.526316,0.394737,0.000000,0.000000,0.105263,0.342105,0.210526,0.105263,0.263158,0.289474,2.564103,7.692308,28.205128,64.102564,94.871795,10.256410,30.769231,51.282051,74.358974,100.000000,23.076923,43.589744,56.410256,76.923077,97.435897,10.256410,30.769231,51.282051,74.358974,100.000000,23.076923,23.076923,56.410256,66.666667,66.666667,2.564103,12.820513,43.589744,76.923077,97.435897,20.512821,43.589744,56.410256,76.923077,97.435897,10.256410,30.769231,51.282051,74.358974,100.000000,2.564103,7.692308,28.205128,64.102564,94.871795,74.358974,74.358974,74.358974,74.358974,74.358974,10.256410,30.769231,51.282051,71.794872,100.000000,2.564103,12.820513,43.589744,76.923077,97.435897,2.564103,7.692308,28.205128,64.102564,94.871795,10.256410,35.897436,56.410256,76.923077,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.564103,7.692308,28.205128,56.410256,94.871795,20.512821,43.589744,66.666667,87.179487,97.435897,10.256410,30.769231,51.282051,74.358974,100.000000,23.076923,46.153846,66.666667,76.923077,97.435897,2.564103,7.692308,28.205128,64.102564,94.871795,10.256410,25.641026,48.717949,71.794872,100.000000
Positive_1381,0.000000,0.500000,0.500000,0.666667,0.333333,0.000000,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.000000,1.000000,0.000000,0.166667,0.666667,0.166667,0.666667,0.000000,0.333333,0.000000,0.000000,0.600000,0.800000,0.000000,0.000000,0.600000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.400000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,16.666667,33.333333,66.666667,66.666667,50.000000,50.000000,83.333333,100.000000,100.000000,16.666667,16.666667,33.333333,66.666667,100.000000,50.000000,50.000000,50.000000,83.333333,83.333333,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,83.333333,100.000000,100.000000,16.666667,16.666667,33.333333,66.666667,66.666667,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,16.666667,33.333333,66.666667,66.666667,50.000000,50.000000,83.333333,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,33.333333,50.000000,83.333333,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,16.666667,16.666667,16.666667,16.666667,33.333333,33.333333,50.000000,83.333333,100.000000,66.666667,66.666667,66.666667,66.666667,66.666667,16.666667,16.666667,50.000000,83.333333,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,33.333333,66.666667,66.666667
Positive_1385,0.000000,0.333333,0.666667,0.666667,0.333333,0.000000,0.666667,0.333333,0.000000,0.333333,0.666667,0.000000,0.000000,1.000000,0.000000,0.000000,0.833333,0.166667,0.833333,0.000000,0.166667,0.000000,0.000000,0.400000,0.600000,0.000000,0.000000,0.400000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,33.333333,50.000000,50.000000,16.666667,16.666667,66.666667,83.333333,100.000000,33.333333,33.333333,50.000000,66.666667,100.000000,16.666667,16.666667,16.666667,83.333333,83.333333,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,16.666667,66.666667,83.333333,100.000000,33.333333,33.333333,33.333333,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,33.333333,50.000000,50.000000,16.666667,16.666667,66.666667,83.333333,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,33.333333,50.000000,83.333333,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,33.333333,66.666667,83.333333,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,16.666667,50.000000,66.666667,83.333333,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,33.333333,33.333333,33.333333
Positive_1578,0.407407,0.185185,0.407407,0.259259,0.296296,0.444444,0.407407,0.185185,0.407407,0.222222,0.333333,0.444444,0.370370,0.592593,0.037037,0.518519,0.333333,0.148148,0.444444,0.407407,0.148148,0.153846,0.307692,0.153846,0.192308,0.269231,0.269231,0.153846,0.307692,0.153846,0.153846,0.230769,0.307692,0.423077,0.038462,0.038462,0.384615,0.153846,0.153846,0.346154,0.192308,0.115385,3.703704,29.629630,59.259259,77.777778,100.000000,18.518519,48.148148,70.370370,88.888889,92.592593,7.407407,22.222222,40.740741,66.666667,85.185185,18.518519,25.925926,70.370370,88.888889,92.592593,7.407407,11.111111,37.037037,66.666667,85.185185,3.703704,29.629630,44.444444,62.962963,100.000000,7.407407,22.222222,40.740741,66.666667,85.185185,18.518519,48.148148,70.370370,88.888889,92.592593,3.703704,29.629630,59.259259,77.777778,100.000000,18.518519,48.148148,70.370370,88.888889,92.592593,7.407407,22.222222,37.037037,66.666667,85.185185,3.703704,29.629630,44.444444,62.962963,100.000000,3.703704,29.629630,44.444444,74.074074,100.000000,7.407407,22.222222,48.148148,70.370370,92.592593,77.777778,77.777778,77.777778,77.777778,77.777778,3.703704,29.629630,44.444444,74.074074,100.000000,7.407407,25.925926,48.148148,66.666667,88.888889,18.518519,18.518519,70.370370,77.777778,92.592593,7.407407,18.518519,37.037037,66.666667,92.592593,3.703704,29.629630,59.259259,77.777778,100.000000,40.740741,40.740741,48.148148,70.370370,88.888889
Positive_1623,0.295455,0.340909,0.363636,0.500000,0.227273,0.272727,0.386364,0.272727,0.340909,0.272727,0.454545,0.272727,0.136364,0.727273,0.136364,0.363636,0.318182,0.318182,0.477273,0.295455,0.227273,0.139535,0.209302,0.232558,0.232558,0.279070,0.139535,0.186047,0.302326,0.139535,0.325581,0.116279,0.302326,0.209302,0.023256,0.186047,0.302326,0.209302,0.139535,0.279070,0.302326,0.069767,2.272727,34.090909,45.454545,56.818182,95.454545,9.090909,20.454545,63.636364,77.272727,97.727273,4.545455,29.545455,50.000000,84.090909,100.000000,2.272727,22.727273,52.272727,79.545455,100.000000,6.818182,36.363636,50.000000,65.909091,95.454545,13.636364,18.181818,45.454545,63.636364,90.909091,4.545455,29.545455,50.000000,84.090909,100.000000,9.090909,20.454545,61.363636,77.272727,97.727273,2.272727,34.090909,47.727273,63.636364,95.454545,2.272727,11.363636,34.090909,70.454545,97.727273,4.545455,29.545455,52.272727,79.545455,100.000000,13.636364,18.181818,45.454545,63.636364,90.909091,13.636364,18.181818,45.454545,54.545455,86.363636,4.545455,25.000000,52.272727,77.272727,100.000000,2.272727,34.090909,38.636364,59.090909,95.454545,6.818182,27.272727,47.727273,63.636364,95.454545,4.545455,29.545455,50.000000,88.636364,100.000000,2.272727,20.454545,36.363636,77.272727,97.727273,4.545455,27.272727,52.272727,84.090909,100.000000,2.272727,34.090909,45.454545,56.818182,95.454545,9.090909,22.727273,63.636364,77.272727,81.818182
Positive_1371,0.153846,0.461538,0.384615,0.307692,0.384615,0.307692,0.384615,0.307692,0.307692,0.307692,0.384615,0.307692,0.153846,0.846154,0.000000,1.000000,0.000000,0.000000,0.692308,0.153846,0.153846,0.240000,0.080000,0.520000,0.440000,0.160000,0.160000,0.440000,0.160000,0.160000,0.440000,0.160000,0.160000,0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.160000,0.160000,0.160000,23.076923,23.076923,42.307692,65.384615,84.615385,7.692308,26.923077,46.153846,76.923077,100.000000,3.846154,19.230769,50.000000,73.076923,96.153846,7.692308,15.384615,46.153846,76.923077,100.000000,3.846154,19.230769,50.000000,73.076923,96.153846,23.076923,26.923077,42.307692,69.230769,84.615385,3.846154,19.230769,50.000000,73.076923,96.153846,7.692308,15.384615,46.153846,76.923077,100.000000,23.076923,26.923077,42.307692,69.230769,84.615385,7.692308,15.384615,46.153846,76.923077,100.000000,3.846154,19.230769,50.000000,73.076923,96.153846,23.076923,26.923077,42.307692,69.230769,84.615385,23.076923,23.076923,42.307692,65.384615,84.615385,3.846154,26.923077,50.000000,76.923077,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.846154,26.923077,50.000000,76.923077,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.846154,19.230769,50.000000,76.923077,100.000000,23.076923,23.076923,42.307692,65.384615,84.615385,26.923077,26.923077,38.461538,69.230769,80.769231
Positive_1373,0.181818,0.454545,0.363636,0.272727,0.363636,0.363636,0.363636,0.272727,0.363636,0.272727,0.363636,0.363636,0.181818,0.818182,0.000000,1.000000,0.000000,0.000000,0.636364,0.181818,0.181818,0.095238,0.047619,0.523810,0.285714,0.238095,0.285714,0.285714,0.285714,0.238095,0.285714,0.238095,0.285714,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.380952,0.000000,4.545455,4.545455,9.090909,90.909091,95.454545,13.636364,31.818182,50.000000,77.272727,100.000000,18.181818,22.727273,45.454545,59.090909,86.363636,13.636364,31.818182,50.000000,77.272727,100.000000,18.181818,22.727273,45.454545,59.090909,86.363636,4.545455,9.090909,40.909091,81.818182,95.454545,18.181818,22.727273,45.454545,59.090909,86.363636,13.636364,31.818182,50.000000,77.272727,100.000000,4.545455,9.090909,40.909091,81.818182,95.454545,13.636364,31.818182,50.000000,77.272727,100.000000,18.181818,22.727273,45.454545,59.090909,86.363636,4.545455,9.090909,40.909091,81.818182,95.454545,4.545455,4.545455,9.090909,90.909091,95.454545,13.636364,31.818182,50.000000,72.727273,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.545455,27.272727,50.000000,77.272727,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.636364,31.818182,50.000000,72.727273,100.000000,4.545455,4.545455,9.090909,90.909091,95.454545,27.272727,27.272727,40.909091,68.181818,81.818182
Positive_1374,0.000000,0.545455,0.454545,0.363636,0.454545,0.181818,0.454545,0.363636,0.181818,0.363636,0.454545,0.181818,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.818182,0.000000,0.181818,0.000000,0.000000,0.761905,0.523810,0.142857,0.238095,0.523810,0.238095,0.142857,0.523810,0.142857,0.238095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.545455,27.272727,50.000000,77.272727,100.000000,9.090909,22.727273,45.454545,72.727273,95.454545,4.545455,13.636364,50.000000,77.272727,100.000000,9.090909,22.727273,45.454545,72.727273,95.454545,27.272727,27.272727,40.909091,68.181818,81.818182,9.090909,22.727273,45.454545,72.727273,95.454545,4.545455,13.636364,50.000000,77.272727,100.000000,27.272727,27.272727,40.909091,68.181818,81.818182,4.545455,13.636364,50.000000,77.272727,100.000000,9.090909,22.727273,45.454545,72.727273,95.454545,27.272727,27.272727,40.909091,68.181818,81.818182,0.000000,0.000000,0.000000,0.000000,0.000000,4.545455,27.272727,50.000000,77.272727,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.545455,27.272727,50.000000,77.272727,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.545455,22.727273,50.000000,77.272727,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.272727,27.272727,40.909091,68.181818,81.818182
Positive_1375,0.181818,0.409091,0.409091,0.227273,0.318182,0.454545,0.409091,0.227273,0.363636,0.227273,0.318182,0.454545,0.181818,0.818182,0.000000,0.909091,0.090909,0.000000,0.636364,0.181818,0.181818,0.047619,0.142857,0.476190,0.238095,0.190476,0.333333,0.238095,0.380952,0.190476,0.238095,0.190476,0.333333,0.190476,0.000000,0.000000,0.047619,0.000000,0.000000,0.190476,0.380952,0.000000,13.636364,13.636364,18.181818,90.909091,95.454545,27.272727,40.909091,63.636364,77.272727,100.000000,4.545455,22.727273,45.454545,59.090909,86.363636,31.818182,50.000000,63.636364,77.272727,100.000000,22.727273,36.363636,54.545455,72.727273,86.363636,4.545455,13.636364,27.272727,81.818182,95.454545,4.545455,22.727273,45.454545,59.090909,86.363636,31.818182,50.000000,63.636364,77.272727,100.000000,13.636364,18.181818,40.909091,81.818182,95.454545,31.818182,50.000000,63.636364,77.272727,100.000000,22.727273,36.363636,54.545455,72.727273,86.363636,4.545455,13.636364,27.272727,81.818182,95.454545,13.636364,13.636364,18.181818,90.909091,95.454545,4.545455,31.818182,50.000000,72.727273,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.636364,31.818182,54.545455,77.272727,100.000000,4.545455,4.545455,4.545455,9.090909,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,4.545455,31.818182,50.000000,72.727273,100.000000,13.636364,13.636364,18.181818,90.909091,95.454545,27.272727,27.272727,40.909091,68.181818,81.818182
Positive_1389,0.274510,0.450980,0.274510,0.509804,0.313725,0.176471,0.294118,0.411765,0.294118,0.333333,0.490196,0.176471,0.098039,0.784314,0.117647,0.450980,0.254902,0.294118,0.431373,0.274510,0.294118,0.320000,0.180000,0.160000,0.380000,0.180000,0.080000,0.160000,0.220000,0.320000,0.280000,0.120000,0.140000,0.160000,0.020000,0.220000,0.200000,0.340000,0.140000,0.220000,0.200000,0.280000,3.921569,19.607843,31.372549,84.313725,100.000000,5.882353,25.490196,54.901961,82.352941,98.039216,1.960784,37.254902,50.980392,62.745098,78.431373,5.882353,29.411765,54.901961,78.431373,98.039216,1.960784,19.607843,43.137255,60.784314,96.078431,9.803922,23.529412,47.058824,62.745098,100.000000,1.960784,29.411765,50.980392,62.745098,78.431373,5.882353,33.333333,64.705882,82.352941,98.039216,3.921569,19.607843,35.294118,84.313725,100.000000,7.843137,39.215686,64.705882,72.549020,98.039216,1.960784,25.490196,43.137255,76.470588,96.078431,9.803922,23.529412,47.058824,62.745098,100.000000,11.764706,23.529412,49.019608,84.313725,100.000000,1.960784,27.450980,50.980392,70.588235,98.039216,15.686275,19.607843,31.372549,86.274510,96.078431,11.764706,31.372549,49.019608,84.313725,100.000000,1.960784,37.254902,60.784314,74.509804,92.156863,3.921569,15.686275,39.215686,72.549020,98.039216,1.960784,39.215686,54.901961,72.549020,90.196078,3.921569,19.607843,31.372549,84.313725,100.000000,5.882353,17.647059,47.058824,82.352941,98.039216
Positive_1391,0.500000,0.250000,0.250000,0.250000,0.333333,0.416667,0.250000,0.250000,0.500000,0.250000,0.333333,0.416667,0.291667,0.583333,0.125000,0.583333,0.083333,0.333333,0.291667,0.500000,0.208333,0.217391,0.304348,0.130435,0.173913,0.173913,0.434783,0.130435,0.304348,0.217391,0.173913,0.173913,0.434783,0.391304,0.217391,0.043478,0.130435,0.304348,0.043478,0.347826,0.130435,0.173913,8.333333,20.833333,50.000000,79.166667,95.833333,4.166667,12.500000,33.333333,66.666667,100.000000,25.000000,29.166667,41.666667,70.833333,87.500000,4.166667,12.500000,33.333333,66.666667,100.000000,20.833333,37.500000,50.000000,70.833333,95.833333,8.333333,25.000000,45.833333,83.333333,91.666667,25.000000,29.166667,41.666667,70.833333,87.500000,4.166667,12.500000,33.333333,66.666667,100.000000,8.333333,20.833333,50.000000,79.166667,95.833333,4.166667,12.500000,33.333333,66.666667,100.000000,20.833333,37.500000,50.000000,70.833333,95.833333,8.333333,25.000000,45.833333,83.333333,91.666667,8.333333,16.666667,54.166667,83.333333,91.666667,4.166667,29.166667,41.666667,70.833333,100.000000,20.833333,20.833333,50.000000,79.166667,79.166667,8.333333,29.166667,50.000000,79.166667,91.666667,25.000000,25.000000,25.000000,70.833333,70.833333,4.166667,12.500000,37.500000,66.666667,100.000000,4.166667,12.500000,41.666667,66.666667,70.833333,8.333333,20.833333,50.000000,79.166667,95.833333,29.166667,33.333333,62.500000,87.500000,100.000000
